"Unique Key","Created Date","Closed Date","Agency","Agency Name","Complaint Type","Descriptor","Location Type","Incident Zip","Incident Address","Street Name","Cross Street 1","Cross Street 2","Intersection Street 1","Intersection Street 2","Address Type","City","Landmark","Facility Type","Status","Due Date","Resolution Description","Resolution Action Updated Date","Community Board","BBL","Borough","X Coordinate (State Plane)","Y Coordinate (State Plane)","Open Data Channel Type","Park Facility Name","Park Borough","Vehicle Type","Taxi Company Borough","Taxi Pick Up Location","Bridge Highway Name","Bridge Highway Direction","Road Ramp","Bridge Highway Segment","Latitude","Longitude","Location"
"54863800","07/21/2022 09:02:57 AM","07/21/2022 09:28:29 AM","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11101","26-42 SKILLMAN AVENUE","SKILLMAN AVENUE","47 AVENUE","27 STREET","47 AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","07/21/2022 09:28:33 AM","02 QUEENS",,"QUEENS","1,000,572","210,377","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74409780198","-73.94109652363","(40.744097801979, -73.94109652362624)"
"54861107","07/21/2022 08:30:16 AM","07/21/2022 09:20:14 AM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","24-30 SKILLMAN AVENUE","SKILLMAN AVENUE","49 AVENUE","LIRR PENN CENTRAL LINE","49 AVENUE","LIRR PENN CENTRAL LINE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","07/21/2022 09:20:18 AM","02 QUEENS","4001000001","QUEENS","999,323","209,722","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74230220789","-73.94560543063","(40.74230220789093, -73.9456054306301)"
"54847292","07/20/2022 12:37:36 PM","07/20/2022 01:44:55 PM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","24-30 SKILLMAN AVENUE","SKILLMAN AVENUE","49 AVENUE","LIRR PENN CENTRAL LINE","49 AVENUE","LIRR PENN CENTRAL LINE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department issued a summons in response to the complaint.","07/20/2022 01:44:59 PM","02 QUEENS","4001000001","QUEENS","999,323","209,722","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74230220789","-73.94560543063","(40.74230220789093, -73.9456054306301)"
"54848549","07/20/2022 08:29:13 AM","07/20/2022 09:24:06 AM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","36-16 SKILLMAN AVENUE","SKILLMAN AVENUE","36 STREET","37 STREET","36 STREET","37 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","07/20/2022 09:24:11 AM","02 QUEENS","4002170031","QUEENS","1,004,186","211,559","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74733468593","-73.92805067978","(40.747334685930184, -73.9280506797836)"
"54721748","07/07/2022 04:18:31 PM","07/14/2022 10:26:51 AM","DSNY","Department of Sanitation","Dirty Condition","Trash","Sidewalk","11101","29-89 SKILLMAN AVENUE","SKILLMAN AVENUE","29 STREET","THOMSON AVENUE","29 STREET","THOMSON AVENUE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation removed the items.","07/14/2022 10:25:41 AM","02 QUEENS",,"QUEENS","1,001,478","210,782","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74520770677","-73.93782587883","(40.74520770677389, -73.93782587882708)"
"54720567","07/07/2022 10:08:33 AM","07/07/2022 02:02:56 PM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","25-20 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","07/07/2022 02:03:00 PM","02 QUEENS","4001000009","QUEENS","999,865","210,010","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74309175549","-73.94364882436","(40.74309175549496, -73.9436488243615)"
"54701012","07/05/2022 09:08:00 AM","07/06/2022 10:21:32 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","37-10 SKILLMAN AVENUE","SKILLMAN AVENUE","37 STREET","38 STREET","37 STREET","38 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.","07/06/2022 10:21:40 AM","02 QUEENS","4002160024","QUEENS","1,004,432","211,622","PHONE","Unspecified","QUEENS",,,,,,,,"40.74750704702","-73.92716267348","(40.7475070470239, -73.9271626734782)"
"54650526","06/30/2022 06:49:15 PM","08/05/2022 02:04:53 PM","TLC","Taxi and Limousine Commission","For Hire Vehicle Complaint","Driver Complaint - Non Passenger",,"11101","38-16 SKILLMAN AVENUE","SKILLMAN AVENUE","38 STREET","39 STREET","38 STREET","39 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.","08/05/2022 02:04:58 PM","02 QUEENS","4002150022","QUEENS","1,004,720","211,624","MOBILE","Unspecified","QUEENS",,,"38-16 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74751187454","-73.92612326891","(40.74751187453697, -73.92612326890884)"
"54648703","06/30/2022 05:43:51 PM","06/20/2023 11:56:51 AM","DSNY","Department of Sanitation","Graffiti","Graffiti","Comercial","11101","38-16 SKILLMAN AVENUE","SKILLMAN AVENUE",,,,,"ADDRESS","LONG ISLAND CITY",,"N/A","Closed","11/30/2022 02:22:23 AM",,"06/20/2023 11:56:32 AM","02 QUEENS","4002150022","QUEENS","1,004,720","211,624","UNKNOWN","Unspecified","QUEENS",,,,,,,,"40.74751187454","-73.92612326891","(40.74751187453697, -73.92612326890884)"
"54502242","06/15/2022 07:43:05 AM","07/15/2022 04:31:19 PM","DOT","Department of Transportation","Sidewalk Condition","Broken Sidewalk","Sidewalk","11101","35-10 SKILLMAN AVENUE","SKILLMAN AVENUE","35 STREET","36 STREET","35 STREET","36 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.","07/15/2022 04:31:24 PM","02 QUEENS","4002180013","QUEENS","1,003,893","211,475","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74710478281","-73.92910836601","(40.747104782806026, -73.92910836601426)"
"54405067","06/06/2022 08:25:59 AM","06/07/2022 10:37:47 AM","DOT","Department of Transportation","Broken Parking Meter","Coin or Card Did Not Register","Street","11101","34-04 SKILLMAN AVENUE","SKILLMAN AVENUE","34 STREET","35 STREET","34 STREET","35 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.","06/07/2022 10:37:55 AM","02 QUEENS","4002400001","QUEENS","1,003,613","211,407","PHONE","Unspecified","QUEENS",,,,,,,,"40.74691875747","-73.93011908203","(40.74691875747449, -73.93011908203033)"
"54340984","06/01/2022 10:27:15 AM",,"TLC","Taxi and Limousine Commission","Taxi Report","Driver Report - Non Passenger",,"11101","38-16 SKILLMAN AVENUE","SKILLMAN AVENUE","38 STREET","39 STREET","38 STREET","39 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"In Progress",,,,"02 QUEENS","4002150022","QUEENS","1,004,720","211,624","PHONE","Unspecified","QUEENS",,,"38-16 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74751187454","-73.92612326891","(40.74751187453697, -73.92612326890884)"
"54333537","05/31/2022 06:22:09 AM","05/31/2022 07:06:25 AM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","33-02 SKILLMAN AVENUE","SKILLMAN AVENUE","33 STREET","34 STREET","33 STREET","34 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/31/2022 07:06:23 AM","02 QUEENS","4002410001","QUEENS","1,003,338","211,337","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74672722298","-73.93111175317","(40.746727222981406, -73.93111175317452)"
"54322159","05/31/2022 12:00:21 AM","05/31/2022 12:10:32 AM","NYPD","New York City Police Department","Traffic","Drag Racing","Street/Sidewalk","11101","31-10 SKILLMAN AVENUE","SKILLMAN AVENUE","FLUSHING LINE","VAN DAM STREET","FLUSHING LINE","VAN DAM STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","05/31/2022 12:10:40 AM","02 QUEENS",,"QUEENS","1,002,498","211,102","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74608398039","-73.93414393443","(40.74608398039411, -73.93414393442998)"
"54324393","05/30/2022 07:55:45 PM","05/31/2022 11:43:32 AM","DSNY","Department of Sanitation","Dead Animal","Cat","Sidewalk","11101","25-50 SKILLMAN AVENUE","SKILLMAN AVENUE","PEARSON PLACE","AUSTELL PLACE","PEARSON PLACE","AUSTELL PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","05/31/2022 04:52:53 AM","02 QUEENS",,"QUEENS","1,000,088","210,127","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74341249465","-73.94284379006","(40.743412494652496, -73.94284379006494)"
"54323213","05/30/2022 07:06:58 PM","05/31/2022 11:43:52 AM","DSNY","Department of Sanitation","Dead Animal","Cat","Street","11101","25-20 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","05/31/2022 04:55:23 AM","02 QUEENS","4001000009","QUEENS","999,865","210,010","PHONE","Unspecified","QUEENS",,,,,,,,"40.74309175549","-73.94364882436","(40.74309175549496, -73.9436488243615)"
"54234980","05/20/2022 11:57:00 PM","05/21/2022 12:41:48 AM","NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11101","34-06 SKILLMAN AVENUE","SKILLMAN AVENUE","34 STREET","35 STREET","34 STREET","35 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","05/21/2022 12:41:52 AM","02 QUEENS","4002400001","QUEENS","1,003,617","211,408","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74692149346","-73.93010464319","(40.74692149346308, -73.93010464318756)"
"54228443","05/20/2022 07:16:04 PM","07/05/2022 08:42:32 AM","TLC","Taxi and Limousine Commission","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","Street","11101","32-00 SKILLMAN AVENUE","SKILLMAN AVENUE","VAN DAM STREET","32 PLACE","VAN DAM STREET","32 PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.","07/05/2022 08:42:36 AM","02 QUEENS","4002450009","QUEENS","1,002,784","211,185","ONLINE","Unspecified","QUEENS",,,"32-00 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74631119972","-73.93311154725","(40.746311199718264, -73.93311154724692)"
"54229648","05/20/2022 07:13:45 PM","08/04/2022 09:40:26 AM","TLC","Taxi and Limousine Commission","For Hire Vehicle Complaint","Driver Complaint - Non Passenger","Street","11101","30-69 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","FLUSHING LINE","THOMSON AVENUE","FLUSHING LINE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.","12/08/2022 07:50:27 AM","02 QUEENS",,"QUEENS","1,002,093","210,981","ONLINE","Unspecified","QUEENS",,,"30-69 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74575269227","-73.93560587846","(40.74575269227118, -73.93560587846058)"
"54229606","05/20/2022 07:11:39 PM","08/11/2022 11:41:15 AM","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint - Non Passenger","Street","11101","30-69 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","FLUSHING LINE","THOMSON AVENUE","FLUSHING LINE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.","01/26/2023 03:42:42 PM","02 QUEENS",,"QUEENS","1,002,093","210,981","ONLINE","Unspecified","QUEENS",,,"30-69 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74575269227","-73.93560587846","(40.74575269227118, -73.93560587846058)"
"54227582","05/20/2022 08:55:47 AM","05/20/2022 08:55:47 AM","DOT","Department of Transportation","Street Condition","Pothole",,"11101","SKILLMAN AVENUE","SKILLMAN AVENUE","NYCTA SUBWAY","VAN DAM STREET",,,"BLOCKFACE","QUEENS",,"N/A","Closed",,"The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.","05/20/2022 08:55:47 AM","02 QUEENS",,"QUEENS",,,"UNKNOWN","Unspecified","QUEENS",,,,,,,,,,
"54217817","05/19/2022 02:54:31 PM","05/20/2022 11:47:00 AM","DOT","Department of Transportation","Street Condition","Pothole",,"11101","SKILLMAN AVENUE","SKILLMAN AVENUE","NYCTA SUBWAY","VAN DAM STREET",,,"BLOCKFACE","QUEENS",,"N/A","Closed",,"The Department of Transportation inspected this complaint and did not find the reported problem.","05/20/2022 11:47:00 AM","02 QUEENS",,"QUEENS",,,"UNKNOWN","Unspecified","QUEENS",,,,,,,,,,
"54219141","05/19/2022 02:59:20 AM","05/20/2022 11:11:00 AM","DOT","Department of Transportation","Street Condition","Pothole",,"11101","30-96 SKILLMAN AVENUE","SKILLMAN AVENUE","NYCTA SUBWAY","THOMSON AVENUE",,,"ADDRESS","LONG ISLAND CITY",,"N/A","Closed",,"The Department of Transportation inspected this complaint and did not find the reported problem.","05/20/2022 11:11:00 AM","02 QUEENS",,"QUEENS","1,002,278","211,033","UNKNOWN","Unspecified","QUEENS",,,,,,,,"40.74589504399","-73.93493808744","(40.745895043985065, -73.93493808743976)"
"54185420","05/16/2022 11:10:57 AM","05/16/2022 12:01:38 PM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","25-20 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","05/16/2022 12:01:45 PM","02 QUEENS","4001000009","QUEENS","999,865","210,010","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74309175549","-73.94364882436","(40.74309175549496, -73.9436488243615)"
"54126448","05/10/2022 11:20:22 AM","05/10/2022 12:18:25 PM","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11101","25-20 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","05/10/2022 12:18:29 PM","02 QUEENS","4001000009","QUEENS","999,865","210,010","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74309175549","-73.94364882436","(40.74309175549496, -73.9436488243615)"
"54116826","05/09/2022 11:59:04 AM","05/10/2022 12:07:21 PM","DOT","Department of Transportation","Broken Parking Meter","No Receipt","Street","11101","27-20 SKILLMAN AVENUE","SKILLMAN AVENUE","27 STREET","28 STREET","27 STREET","28 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.","05/10/2022 12:06:09 PM","02 QUEENS","4002710010","QUEENS","1,000,875","210,523","PHONE","Unspecified","QUEENS",,,,,,,,"40.74449797094","-73.94000268475","(40.74449797094427, -73.94000268475358)"
"53949602","04/19/2022 10:09:02 AM","04/19/2022 11:20:42 AM","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11101","25-20 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","04/19/2022 11:20:48 AM","02 QUEENS","4001000009","QUEENS","999,865","210,010","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74309175549","-73.94364882436","(40.74309175549496, -73.9436488243615)"
"53945364","04/18/2022 11:04:00 AM","04/18/2022 12:10:00 PM","DEP","Department of Environmental Protection","Water System","Leak (Use Comments) (WA2)",,"11101","35-02 SKILLMAN AVENUE","SKILLMAN AVENUE","35 ST","36 ST",,,"ADDRESS","LONG ISLAND CITY",,,"Closed",,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).","04/18/2022 12:10:00 PM","02 QUEENS","4002180013","QUEENS","1,003,877","211,470","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74709109459","-73.92916612462","(40.74709109459273, -73.92916612461912)"
"53924447","04/15/2022 07:30:55 AM","04/15/2022 10:34:32 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","34-05 SKILLMAN AVENUE","SKILLMAN AVENUE","34 STREET","35 STREET","34 STREET","35 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.","04/15/2022 10:34:23 AM","02 QUEENS",,"QUEENS","1,003,612","211,413","PHONE","Unspecified","QUEENS",,,,,,,,"40.74693522815","-73.93012267375","(40.74693522815214, -73.9301226737475)"
